input	subject	subject_type	data/object	relation	object	object_type
6.知识检索与知识分析基于知识图谱的知识检索的实现形式主要包括语义检索和智能问答。	知识检索	语义搜索	data	内容	语义检索和智能问答	语义搜索
6.知识检索与知识分析基于知识图谱的知识检索的实现形式主要包括语义检索和智能问答。	知识检索	语义搜索	data	方法	语义检索	语义搜索
6.知识检索与知识分析基于知识图谱的知识检索的实现形式主要包括语义检索和智能问答。	知识检索	语义搜索	data	方法	智能问答	知识问答
6.知识检索与知识分析基于知识图谱的知识检索的实现形式主要包括语义检索和智能问答。	知识分析	知识推理	data	内容	语义检索和智能问答	语义搜索
6.知识检索与知识分析基于知识图谱的知识检索的实现形式主要包括语义检索和智能问答。	知识图谱	知识图谱	object	实现	知识检索	语义搜索
传统搜索引擎依靠网页之间的超链接实现网页的搜索，而语义搜索直接对事物进行搜索，如人物、机构、地点等。	语义搜索	语义搜索	data	内容	直接对事物进行搜索，如人物、机构、地点等	描述
而知识图谱和语义技术提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索。	知识图谱	知识图谱	data	内容	这些事物的分类、属性和关系的描述	描述
而知识图谱和语义技术提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索。	知识图谱	知识图谱	data	作用	提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索	描述
而知识图谱和语义技术提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索。	知识图谱	知识图谱	object	包含	分类	知识表示
而知识图谱和语义技术提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索。	知识图谱	知识图谱	object	包含	属性	知识表示
而知识图谱和语义技术提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索。	知识图谱	知识图谱	object	包含	关系	知识表示
而知识图谱和语义技术提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索。	语义技术	知识表示	data	作用	提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索	描述
而知识图谱和语义技术提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索。	语义技术	知识表示	object	包含	分类	知识表示
而知识图谱和语义技术提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索。	语义技术	知识表示	object	包含	属性	知识表示
而知识图谱和语义技术提供了关于这些事物的分类、属性和关系的描述，使得搜索引擎可以直接对事物进行索引和搜索。	语义技术	知识表示	object	包含	关系	知识表示
知识图谱和语义技术也被用来辅助做数据分析与决策。	知识图谱	知识图谱	data	作用	辅助做数据分析与决策	功能描述
知识图谱和语义技术也被用来辅助做数据分析与决策。	语义技术	知识表示	data	作用	辅助做数据分析与决策	功能描述
例如，大数据公司Plantir基于本体融合和集成多种来源的数据，通过知识图谱和语义技术增强数据之间的关联，使得用户可以用更加直观的图谱方式对数据进行关联挖掘与分析。	本体融合	知识融合	data	内容	集成多种来源的数据	描述
例如，大数据公司Plantir基于本体融合和集成多种来源的数据，通过知识图谱和语义技术增强数据之间的关联，使得用户可以用更加直观的图谱方式对数据进行关联挖掘与分析。	本体融合	知识融合	object	实现	知识图谱	知识图谱
例如，大数据公司Plantir基于本体融合和集成多种来源的数据，通过知识图谱和语义技术增强数据之间的关联，使得用户可以用更加直观的图谱方式对数据进行关联挖掘与分析。	语义技术	知识表示	data	作用	增强数据之间的关联，使得用户可以用更加直观的图谱方式对数据进行关联挖掘与分析	知识推理
例如，大数据公司Plantir基于本体融合和集成多种来源的数据，通过知识图谱和语义技术增强数据之间的关联，使得用户可以用更加直观的图谱方式对数据进行关联挖掘与分析。	知识图谱	知识图谱	data	作用	增强数据之间的关联，使得用户可以用更加直观的图谱方式对数据进行关联挖掘与分析	知识推理
1.6知识图谱的相关技术知识图谱是交叉领域，涉及的相关领域包括人工智能、数据库、自然语言处理、机器学习、分布式系统等。	知识图谱	知识图谱	object	包含	人工智能	知识表示
1.6知识图谱的相关技术知识图谱是交叉领域，涉及的相关领域包括人工智能、数据库、自然语言处理、机器学习、分布式系统等。	知识图谱	知识图谱	object	包含	数据库	知识存储
1.6知识图谱的相关技术知识图谱是交叉领域，涉及的相关领域包括人工智能、数据库、自然语言处理、机器学习、分布式系统等。	知识图谱	知识图谱	object	包含	自然语言处理	知识抽取
1.6知识图谱的相关技术知识图谱是交叉领域，涉及的相关领域包括人工智能、数据库、自然语言处理、机器学习、分布式系统等。	知识图谱	知识图谱	object	包含	机器学习	知识推理
下面分别从数据库系统、智能问答、机器推理、推荐系统、区块链与去中心化等角度介绍知识图谱有关的相关技术进展。	知识图谱	知识图谱	data	内容	数据库系统、智能问答、机器推理、推荐系统、区块链与去中心化	技术领域
由于传统关系数据库无法有效适应知识图谱的图数据模型，知识图谱领域形成了RDF数据的三元组库（TripleStore），数据库领域开发了管理属性图的图数据库（Graph_Database）。	知识图谱	知识图谱	object	包含	RDF数据	知识表示
由于传统关系数据库无法有效适应知识图谱的图数据模型，知识图谱领域形成了RDF数据的三元组库（TripleStore），数据库领域开发了管理属性图的图数据库（Graph_Database）。	数据库领域	领域	object	包含	图数据库	知识存储
由于传统关系数据库无法有效适应知识图谱的图数据模型，知识图谱领域形成了RDF数据的三元组库（TripleStore），数据库领域开发了管理属性图的图数据库（Graph_Database）。	数据库领域	领域	object	包含	属性图	知识表示
由于传统关系数据库无法有效适应知识图谱的图数据模型，知识图谱领域形成了RDF数据的三元组库（TripleStore），数据库领域开发了管理属性图的图数据库（Graph_Database）。	三元组库	知识存储	data	英文名	TripleStore	知识存储
由于传统关系数据库无法有效适应知识图谱的图数据模型，知识图谱领域形成了RDF数据的三元组库（TripleStore），数据库领域开发了管理属性图的图数据库（Graph_Database）。	图数据库	知识存储	data	英文名	Graph_Database	知识存储
由于传统关系数据库无法有效适应知识图谱的图数据模型，知识图谱领域形成了RDF数据的三元组库（TripleStore），数据库领域开发了管理属性图的图数据库（Graph_Database）。	TripleStore	知识存储	object	实例	三元组库	知识存储
由于传统关系数据库无法有效适应知识图谱的图数据模型，知识图谱领域形成了RDF数据的三元组库（TripleStore），数据库领域开发了管理属性图的图数据库（Graph_Database）。	Graph_Database	知识存储	object	实例	图数据库	知识存储
知识图谱的主要数据模型有RDF图（RDF_graph）和属性图（Property_Graph）两种；知识图谱查询语言可分为声明式（Declarative）和导航式（Navigational）两类。	知识图谱	知识图谱	object	包含	RDF图	知识表示
知识图谱的主要数据模型有RDF图（RDF_graph）和属性图（Property_Graph）两种；知识图谱查询语言可分为声明式（Declarative）和导航式（Navigational）两类。	知识图谱	知识图谱	object	包含	属性图	知识表示
知识图谱的主要数据模型有RDF图（RDF_graph）和属性图（Property_Graph）两种；知识图谱查询语言可分为声明式（Declarative）和导航式（Navigational）两类。	知识图谱查询语言	知识表示	object	包含	声明式	知识表示
知识图谱的主要数据模型有RDF图（RDF_graph）和属性图（Property_Graph）两种；知识图谱查询语言可分为声明式（Declarative）和导航式（Navigational）两类。	知识图谱查询语言	知识表示	object	包含	导航式	知识表示
知识图谱的主要数据模型有RDF图（RDF_graph）和属性图（Property_Graph）两种；知识图谱查询语言可分为声明式（Declarative）和导航式（Navigational）两类。	RDF图	知识表示	data	英文名	RDF_graph	知识表示
