input	subject	subject_type	data/object	relation	object	object_type
构建创投知识图谱时，同样需要考虑数据融合的问题，典型问题包括：1）数值属性表示不一致，例如金额的阿拉伯数字与中文写法的区别；2）实体同义，例如企业的全称与简称；3）不同数据源中的数据冲突。	创投知识图谱	知识图谱	data	内容	数据融合的问题，典型问题包括：1）数值属性表示不一致，例如金额的阿拉伯数字与中文写法的区别；2）实体同义，例如企业的全称与简称；3）不同数据源中的数据冲突	描述
构建创投知识图谱时，同样需要考虑数据融合的问题，典型问题包括：1）数值属性表示不一致，例如金额的阿拉伯数字与中文写法的区别；2）实体同义，例如企业的全称与简称；3）不同数据源中的数据冲突。	数据融合	知识融合	data	内容	典型问题包括：1）数值属性表示不一致，例如金额的阿拉伯数字与中文写法的区别；2）实体同义，例如企业的全称与简称；3）不同数据源中的数据冲突	描述
构建创投知识图谱时，同样需要考虑数据融合的问题，典型问题包括：1）数值属性表示不一致，例如金额的阿拉伯数字与中文写法的区别；2）实体同义，例如企业的全称与简称；3）不同数据源中的数据冲突。	数值属性表示不一致	知识表示	data	内容	金额的阿拉伯数字与中文写法的区别	描述
构建创投知识图谱时，同样需要考虑数据融合的问题，典型问题包括：1）数值属性表示不一致，例如金额的阿拉伯数字与中文写法的区别；2）实体同义，例如企业的全称与简称；3）不同数据源中的数据冲突。	实体同义	知识融合	data	内容	企业的全称与简称	描述
构建创投知识图谱时，同样需要考虑数据融合的问题，典型问题包括：1）数值属性表示不一致，例如金额的阿拉伯数字与中文写法的区别；2）实体同义，例如企业的全称与简称；3）不同数据源中的数据冲突。	不同数据源中的数据冲突	知识融合	data	内容	不同数据源中的数据冲突	描述
一般采用先实体对齐后属性对齐的方法来进行融合操作。	实体对齐	知识融合	data	方法	先实体对齐后属性对齐	描述
一般采用先实体对齐后属性对齐的方法来进行融合操作。	实体对齐	知识融合	object	前提	属性对齐	知识融合
一般采用先实体对齐后属性对齐的方法来进行融合操作。	属性对齐	知识融合	data	方法	先实体对齐后属性对齐	描述
一般采用先实体对齐后属性对齐的方法来进行融合操作。	融合操作	知识融合	object	包含	实体对齐	知识融合
一般采用先实体对齐后属性对齐的方法来进行融合操作。	融合操作	知识融合	object	包含	属性对齐	知识融合
创投知识图谱的存储主要考虑融资事件的存储设计，通常采用两种方式对此类信息进行存储。	创投知识图谱	知识图谱	data	方法	融资事件的存储设计，通常采用两种方式对此类信息进行存储	知识存储
创投知识图谱的存储主要考虑融资事件的存储设计，通常采用两种方式对此类信息进行存储。	创投知识图谱	知识图谱	object	包含	融资事件	知识抽取
第一种是在传统三元组的基础上加入其他描述字段，存储时间、轮次等信息；第二种方式是通过匿名节点存储事件，把时间、地点等相关信息作为事件节点的属性。	三元组	知识表示	data	内容	在传统三元组的基础上加入其他描述字段，存储时间、轮次等信息	描述
第一种是在传统三元组的基础上加入其他描述字段，存储时间、轮次等信息；第二种方式是通过匿名节点存储事件，把时间、地点等相关信息作为事件节点的属性。	匿名节点	知识表示	data	内容	通过匿名节点存储事件，把时间、地点等相关信息作为事件节点的属性	描述
对于创投知识图谱的知识计算，主要通过使用社区发现、基于图的排序、最短路径等图算法，对合作分析、时序、相似公司等应用进行能力输出。	知识计算	知识推理	data	方法	社区发现、基于图的排序、最短路径等图算法	知识推理
对于创投知识图谱的知识计算，主要通过使用社区发现、基于图的排序、最短路径等图算法，对合作分析、时序、相似公司等应用进行能力输出。	知识计算	知识推理	data	内容	合作分析、时序、相似公司等应用	知识推理
对于创投知识图谱的知识计算，主要通过使用社区发现、基于图的排序、最短路径等图算法，对合作分析、时序、相似公司等应用进行能力输出。	知识计算	知识推理	object	包含	社区发现	知识推理
对于创投知识图谱的知识计算，主要通过使用社区发现、基于图的排序、最短路径等图算法，对合作分析、时序、相似公司等应用进行能力输出。	知识计算	知识推理	object	包含	基于图的排序	知识推理
对于创投知识图谱的知识计算，主要通过使用社区发现、基于图的排序、最短路径等图算法，对合作分析、时序、相似公司等应用进行能力输出。	知识计算	知识推理	object	包含	最短路径	知识推理
对于创投知识图谱的知识计算，主要通过使用社区发现、基于图的排序、最短路径等图算法，对合作分析、时序、相似公司等应用进行能力输出。	知识计算	知识推理	object	包含	合作分析	知识推理
对于创投知识图谱的知识计算，主要通过使用社区发现、基于图的排序、最短路径等图算法，对合作分析、时序、相似公司等应用进行能力输出。	知识计算	知识推理	object	包含	时序	知识推理
对于创投知识图谱的知识计算，主要通过使用社区发现、基于图的排序、最短路径等图算法，对合作分析、时序、相似公司等应用进行能力输出。	知识计算	知识推理	object	包含	相似公司	知识推理
创投领域知识图谱主要的应用形态包括知识检索以及可视化决策支持。	知识图谱	知识图谱	data	作用	知识检索以及可视化决策支持	知识图谱项目
创投领域知识图谱主要的应用形态包括知识检索以及可视化决策支持。	知识图谱	知识图谱	object	包含	知识检索	语义搜索
创投领域知识图谱主要的应用形态包括知识检索以及可视化决策支持。	知识图谱	知识图谱	object	包含	可视化决策支持	知识图谱项目
依托创投知识图谱，知识检索可以在原有知识全文搜索的基础上实现语义搜索与智能问答的应用形态。	知识检索	语义搜索	data	内容	语义搜索与智能问答的应用形态	应用形态
依托创投知识图谱，知识检索可以在原有知识全文搜索的基础上实现语义搜索与智能问答的应用形态。	知识检索	语义搜索	object	实现	语义搜索	语义搜索
依托创投知识图谱，知识检索可以在原有知识全文搜索的基础上实现语义搜索与智能问答的应用形态。	知识检索	语义搜索	object	实现	智能问答	知识问答
依托创投知识图谱，知识检索可以在原有知识全文搜索的基础上实现语义搜索与智能问答的应用形态。	创投知识图谱	知识图谱	data	作用	在原有知识全文搜索的基础上实现语义搜索与智能问答的应用形态	应用形态
